event_type,timestamp,user_id,event_id,metadata,source,error_reason
,2026-06-20T06:12:52,4802,evt_009040,,mobile_ios,missing_event_type
page_view,2026-06-18T02:07:28,5803,,accidentally opened page,web,missing_event_id
page_view,,8885,evt_009046,,email,missing_timestamp
,2026-06-19T05:04:21,7754,evt_009053,looked up return policy,web,missing_event_type
,2026-06-18T15:25:48,7087,evt_009055,,hsearch,invalid_event_type
add_to_cart,,3519,evt_009059,add to cart clicked,web,missing_timestamp
remove_from_cart,,3793,evt_009060,removed product,tablet,missing_timestamp
,2026-06-23T15:18:49,1424,evt_009062,fast scroll through page,hsearch,missing_event_type
,2026-06-19T14:58:47,,evt_009068,,mobile_ios,invalid_event_type;missing_user_id
scroll,2026-06-20T12:46:05,4240,evt_009069,,web,duplicate_event
scroll,,5003,evt_009071,scrolled down,web,invalid_timestamp
,2026-06-17T18:54:46,,evt_009074,cart item deleted,web,missing_event_type;missing_user_id
scroll,2026-06-20T23:47:40,8583,,scrolled down,unknown_source,missing_event_id
,2026-06-17T00:13:25,2028,evt_009083,looked up return policy,web,missing_event_type
,2026-06-20T18:44:31,4920,evt_009084,opened pricing page,mobile_ios,missing_event_type
page_view,,8345,evt_009090,Page loaded,web,missing_timestamp
page_view,2026-06-23T10:41:37,,evt_009101,landed on homepage,web,missing_user_id
,2026-06-26T12:15:59,4018,evt_009104,,WEB,invalid_event_type
,2026-06-17T20:34:51,5456,evt_009105,opened page then immediately left,,missing_event_type
add_to_cart,2026-06-24T01:53:23,,evt_009114,,desktop_app,missing_user_id
page_view,2026-06-17T08:17:54,8308,evt_009126,,mobile_ios,duplicate_event
,2026-06-23T13:56:20,6142,evt_009142,,mobile_ios,invalid_event_type
page_view,,1494,evt_009156,viewed product page,mobile_ios,missing_timestamp
scroll,2026-06-16T23:47:14,1727,,scroll spam,mobile_ios,missing_event_id
,2026-06-25T14:26:57,1450,evt_009163,,web,invalid_event_type
scroll,2026-06-25T18:48:54,,evt_009166,fast scroll through page,web,missing_user_id
scroll,,8834,,scrolled down,WEB,invalid_timestamp;missing_event_id
page_view,,72,evt_009177,landed on homepage,web,missing_timestamp
,,4669,evt_009181,,web,invalid_event_type;invalid_timestamp
search,2026-06-21T19:21:22,,evt_009188,rage searched product,web,missing_user_id
page_view,,4910,evt_009192,landed on homepage,WEB,invalid_timestamp
scroll,2026-06-18T21:43:43,1568,evt_009193,barely scrolling,mobile_ios,duplicate_event
search,2026-06-16T20:51:19,,evt_009194,looked up return policy,web,missing_user_id
,2026-06-26T09:50:39,8905,evt_009197,viewed product page,desktop_app,missing_event_type
page_view,,2395,evt_009202,PAGE_VIEW,web,missing_timestamp
page_view,,3796,evt_009203,viewed product page,direct,invalid_timestamp
page_view,2026-06-26T02:16:23,4413,evt_009204,viewed product page,web,duplicate_event
,2026-06-19T21:44:46,7044,evt_009209,PAGE_VIEW,WEB,missing_event_type
,2026-06-16T02:43:07,7970,evt_009211,,tablet,invalid_event_type
page_view,2026-06-16T12:44:26,,evt_009224,opened page then immediately left,tablet,missing_user_id
,2026-06-22T01:02:43,2878,evt_009229,,tablet,invalid_event_type
remove_from_cart,2026-06-23T23:54:22,2308,,"changed mind, removed",tablet,missing_event_id
,2026-06-20T21:21:04,6795,evt_009243,,hsearch,invalid_event_type
search,,6132,evt_009254,search query: headphones,unknown_source,missing_timestamp
page_view,,9875,evt_009259,opened pricing page,unknown_source,missing_timestamp
,2026-06-21T12:39:53,6878,evt_009263,PAGE_VIEW,WEB,missing_event_type
search,2026-06-17T09:25:11,,evt_009269,search query: headphones,web,missing_user_id
,2026-06-22T11:07:13,7736,evt_009271,,hsearch,invalid_event_type
,2026-06-23T19:53:04,1179,evt_009273,,web,invalid_event_type
,2026-06-25T17:07:26,6541,evt_009275,,unknown_source,missing_event_type
add_to_cart,,774,evt_009282,added item to cart,desktop_app,invalid_timestamp
page_view,2026-06-18T02:40:45,5058,,page refresh loop??,web,missing_event_id
page_view,,531,evt_009289,landed on homepage,mobile_ios,invalid_timestamp
,2026-06-19T04:25:14,5278,evt_009300,,web,invalid_event_type
,2026-06-18T10:57:01,2313,evt_009301,,web,invalid_event_type
search,,8821,evt_009303,searched for shoes,,invalid_timestamp
purchase,,3260,evt_009304,checkout finished,web,missing_timestamp
,2026-06-17T20:53:22,4025,evt_009305,,mobile_ios,missing_event_type
scroll,,672,evt_009306,barely scrolling,desktop_app,missing_timestamp
,,4671,evt_009316,payment successful,tablet,missing_event_type;missing_timestamp
purchase,,,evt_009318,purchase completed,web,missing_timestamp;missing_user_id
page_view,2026-06-18T15:29:04,1620,,,unknown_source,missing_event_id
add_to_cart,2026-06-19T12:17:48,4685,,added same item twice,desktop_app,missing_event_id
scroll,2026-06-23T05:23:02,1250,evt_009327,fast scroll through page,web,duplicate_event
add_to_cart,2026-06-19T23:43:00,,evt_009328,add to cart clicked,tablet,missing_user_id
add_to_cart,2026-06-19T23:43:00,,evt_009328,add to cart clicked,tablet,duplicate_event
scroll,,702,,fast scroll through page,,missing_timestamp;missing_event_id
,2026-06-20T02:56:26,1681,evt_009338,,web,invalid_event_type
scroll,,6586,evt_009341,"slow scroll, reading carefully",desktop_app,missing_timestamp
page_view,2026-06-21T03:23:06,4614,,Page loaded,web,missing_event_id
scroll,,5933,evt_009349,fast scroll through page,email,missing_timestamp
,2026-06-22T06:55:47,5685,evt_009356,page refresh loop??,mobile_android,missing_event_type
,2026-06-22T06:55:47,5685,evt_009356,page refresh loop??,mobile_android,duplicate_event
search,2026-06-19T21:42:23,542,,search query: headphones,mobile_ios,missing_event_id
,2026-06-22T13:02:10,6940,evt_009365,rage searched product,mobile_ios,missing_event_type
search,2026-06-18T18:32:35,442,,searched for shoes,hsearch,missing_event_id
add_to_cart,2026-06-16T17:00:10,,evt_009371,added item to cart,email,missing_user_id
add_to_cart,2026-06-16T17:00:10,,evt_009371,added item to cart,email,duplicate_event
,2026-06-23T11:21:39,,evt_009379,removed product,WEB,missing_event_type;missing_user_id
page_view,2026-06-18T14:23:25,,evt_009391,opened page then immediately left,desktop_app,missing_user_id
,2026-06-22T10:57:55,5797,evt_009393,landed on homepage,web,missing_event_type
,2026-06-17T06:42:08,2266,evt_009396,,mobil,invalid_event_type
page_view,,3926,evt_009397,,desktop_app,missing_timestamp
,2026-06-16T21:15:01,2109,evt_009399,"slow scroll, reading carefully",web,missing_event_type
search,2026-06-23T12:26:21,,evt_009409,searched for shoes,web,missing_user_id
,2026-06-23T14:33:44,8670,evt_009410,opened pricing page,email,missing_event_type
add_to_cart,2026-06-22T19:38:30,9928,evt_009411,added product to shopping cart,web,duplicate_event
page_view,2026-06-19T12:09:21,,evt_009415,viewed product page,desktop_app,missing_user_id
scroll,2026-06-17T12:19:25,5756,,scrolling endlessly,tablet,missing_event_id
,2026-06-26T05:40:41,2773,evt_009417,opened pricing page,mobile_ios,missing_event_type
page_view,2026-06-20T16:30:15,,evt_009426,Page loaded,email,missing_user_id
add_to_cart,2026-06-26T11:14:58,3945,,added product to shopping cart,web,missing_event_id
page_view,2026-06-20T16:06:07,3780,,Page loaded,WEB,missing_event_id
scroll,,1850,evt_009444,scrolled down,mobile_ios,invalid_timestamp
,2026-06-24T08:39:48,2205,evt_009445,viewed product page,hsearch,missing_event_type
page_view,2026-06-22T12:49:44,4220,,opened pricing page,mobile_ios,missing_event_id
page_view,2026-06-16T12:23:11,,evt_009450,opened pricing page,mobile_ios,missing_user_id
,2026-06-23T13:29:17,8230,evt_009452,purchase completed,web,missing_event_type
,2026-06-17T21:44:10,6202,evt_009453,landed on homepage,mobile_ios,missing_event_type
page_view,2026-06-15T13:35:36,5959,,viewed product page,hsearch,missing_event_id
PAGE_VIEW,2026-06-15T09:06:25,355,evt_009456,landed on homepage,web,duplicate_event
page_view,,5413,evt_009465,,web,invalid_timestamp
search,,2881,,searched for shoes,tablet,missing_timestamp;missing_event_id
search,2026-06-20T22:54:39,9829,,SEARCH EVENT,desktop_app,missing_event_id
page_view,,284,evt_009490,opened page then immediately left,web,missing_timestamp
remove_from_cart,2026-06-23T04:02:13,5736,,remove clicked,desktop_app,missing_event_id
,2026-06-18T00:42:44,4446,evt_009497,,mobile_ios,invalid_event_type
scroll,,9418,evt_009501,"slow scroll, reading carefully",tablet,invalid_timestamp
scroll,2026-06-24T13:16:39,2488,,scroll spam,web,missing_event_id
scroll,2026-06-25T14:31:19,,evt_009512,scrolling endlessly,mobil,missing_user_id
,2026-06-26T04:52:17,5459,evt_009516,,desktop_app,invalid_event_type
page_view,,1410,evt_009519,accidentally opened page,web,invalid_timestamp
scroll,2026-06-19T23:33:59,3112,,scrolled down,tablet,missing_event_id
scroll,2026-06-26T03:50:40,,evt_009523,fast scroll through page,web,missing_user_id
scroll,2026-06-19T17:58:12,5707,,scrolled down,desktop_app,missing_event_id
search,2026-06-23T16:38:03,,evt_009533,searched for shoes,mobile_ios,missing_user_id
page_view,,,evt_009535,,email,missing_timestamp;missing_user_id
add_to_cart,2026-06-17T04:42:36,9171,,added product to shopping cart,web,missing_event_id
scroll,,877,,scrolled down,desktop_app,missing_timestamp;missing_event_id
remove_from_cart,,2053,evt_009542,remove clicked,mobile_android,missing_timestamp
page_view,2026-06-23T15:12:36,9682,evt_009557,opened page then immediately left,mobile_ios,duplicate_event
page_view,,3831,evt_009559,opened page then immediately left,web,missing_timestamp
page_view,,2650,evt_009567,landed on homepage,hsearch,invalid_timestamp
page_view,2026-06-20T19:22:52,,evt_009574,opened pricing page,web,missing_user_id
search,,9701,evt_009581,random search,desktop_app,invalid_timestamp
add_to_cart,,3673,evt_009585,added item to cart,WEB,missing_timestamp
,2026-06-18T14:10:54,1015,evt_009587,,mobile_ios,invalid_event_type
,2026-06-25T08:29:22,4865,evt_009590,,mobil,invalid_event_type
page_view,,3084,evt_009591,Page loaded,desktop_app,missing_timestamp
page_view,2026-06-22T03:26:28,9166,,viewed product page,tablet,missing_event_id
,2026-06-19T06:41:46,703,evt_009602,,desktop_app,invalid_event_type
scroll,2026-06-19T01:19:06,8197,evt_009611,fast scroll through page,desktop_app,duplicate_event
,2026-06-22T21:32:23,2204,evt_009614,added same item twice,tablet,missing_event_type
add_to_cart,,4933,evt_009617,cart updated,email,missing_timestamp
page_view,,8035,evt_009618,page refresh loop??,desktop_app,invalid_timestamp
purchase,2026-06-23T23:54:14,,,purchase completed,desktop_app,missing_user_id;missing_event_id
,2026-06-20T07:26:26,3101,evt_009621,viewed product page,,missing_event_type
,2026-06-20T07:26:26,3101,evt_009621,viewed product page,,duplicate_event
remove_from_cart,2026-06-24T12:59:57,5021,,remove clicked,web,missing_event_id
page_view,2026-06-15T06:07:02,,evt_009630,Page loaded,web,missing_user_id
,2026-06-20T13:57:22,3935,evt_009631,searched for shoes,api_v2,missing_event_type
,2026-06-26T14:36:28,9602,evt_009635,added item to cart,web,missing_event_type
scroll,,2671,evt_009637,user flicked page aggresively,api_v2,invalid_timestamp
,2026-06-15T13:06:47,9695,evt_009640,page refresh loop??,hsearch,missing_event_type
,2026-06-26T06:42:29,6855,evt_009645,,desktop_app,invalid_event_type
purchase,2026-06-16T02:59:50,3225,evt_009648,order placed,mobile_ios,duplicate_event
page_view,,3437,evt_009662,page refresh loop??,mobile_ios,missing_timestamp
,2026-06-25T22:48:33,4274,evt_009664,,mobil,invalid_event_type
,2026-06-18T08:59:16,616,evt_009666,opened page then immediately left,web,missing_event_type
add_to_cart,,3645,evt_009669,,email,missing_timestamp
,2026-06-15T18:48:30,1597,evt_009670,added item to cart,mobile_ios,missing_event_type
scroll,2026-06-17T14:29:39,,evt_009672,"slow scroll, reading carefully",mobile_ios,missing_user_id
scroll,,4659,evt_009689,,web,missing_timestamp
page_view,2026-06-23T08:33:40,,evt_009691,user stared at page for a while,hsearch,missing_user_id
Search,2026-06-20T06:19:55,9535,evt_009698,searched for shoes,web,duplicate_event
page_view,2026-06-17T10:40:27,9840,evt_009701,opened pricing page,web,duplicate_event
,2026-06-17T12:21:45,538,evt_009702,,mobile_ios,invalid_event_type
search,2026-06-26T04:53:35,3289,,searched for shoes,web,missing_event_id
page_view,2026-06-20T14:01:59,,evt_009705,landed on homepage,unknown_source,missing_user_id
page_view,2026-06-20T14:01:59,,evt_009705,landed on homepage,unknown_source,duplicate_event
,2026-06-23T14:49:40,3209,evt_009708,,api_v2,invalid_event_type
page_view,2026-06-16T00:26:34,,evt_009716,opened pricing page,web,missing_user_id
search,2026-06-20T16:21:04,4392,,looked up return policy,,missing_event_id
scroll,,3879,evt_009724,"slow scroll, reading carefully",web,missing_timestamp
remove_from_cart,2026-06-15T09:18:52,,evt_009725,removed product,tablet,missing_user_id
,2026-06-25T23:30:28,4052,evt_009736,PAGE_VIEW,web,missing_event_type
page_view,2026-06-16T13:29:10,,evt_009737,,web,missing_user_id
page_view,2026-06-26T14:15:13,,evt_009740,landed on homepage,desktop_app,missing_user_id
page_view,2026-06-16T19:12:10,2478,,viewed product page,mobile_android,missing_event_id
page_view,2026-06-15T23:22:39,,evt_009746,,web,missing_user_id
search,2026-06-22T07:57:50,8665,evt_009747,looked up return policy,web,duplicate_event
,2026-06-19T19:18:12,7838,evt_009752,removed item from cart,,missing_event_type
scroll,2026-06-15T08:21:53,8874,,fast scroll through page,web,missing_event_id
scroll,,5076,evt_009755,,web,missing_timestamp
page_view,2026-06-24T14:40:27,2573,evt_009760,landed on homepage,unknown_source,duplicate_event
scroll,,540,evt_009769,scrolled down,web,missing_timestamp
remove_from_cart,,4944,evt_009773,removed item immediately after adding,hsearch,invalid_timestamp
,2026-06-24T02:48:05,4853,evt_009774,scrolled down,web,missing_event_type
,2026-06-23T05:36:07,3577,evt_009775,scrolled down,unknown_source,missing_event_type
,2026-06-20T03:56:31,1510,evt_009807,opened page then immediately left,api_v2,missing_event_type
page_view,,,evt_009809,viewed product page,desktop_app,invalid_timestamp;missing_user_id
,2026-06-19T02:04:26,5113,evt_009812,scrolling endlessly,mobile_android,missing_event_type
,2026-06-26T09:14:22,,evt_009820,,mobile_ios,missing_event_type;missing_user_id
page_view,,8361,evt_009821,,hsearch,missing_timestamp
,2026-06-15T23:23:45,9875,evt_009829,landed on homepage,web,missing_event_type
,2026-06-17T03:17:23,8053,evt_009834,,WEB,missing_event_type
,2026-06-19T14:38:21,27,evt_009845,add to cart clicked,tablet,missing_event_type
scroll,2026-06-23T02:31:18,,evt_009848,scrolled down,desktop_app,missing_user_id
scroll,2026-06-20T00:36:17,,evt_009856,,mobile_android,missing_user_id
purchase,2026-06-23T10:47:14,,evt_009864,clicked buy but didn't mean to,email,missing_user_id
scroll,2026-06-23T06:41:56,,evt_009866,barely scrolling,web,missing_user_id
page_view,2026-06-25T05:51:56,6466,evt_009874,landed on homepage,email,duplicate_event
search,,6561,evt_009875,looked up return policy,tablet,missing_timestamp
purchase,,3215,evt_009881,checkout finished,api_v2,invalid_timestamp
purchase,,3215,evt_009881,checkout finished,api_v2,duplicate_event
scroll,,9172,evt_009885,scrolled down,email,invalid_timestamp
page_view,2026-06-25T03:29:05,6948,evt_009887,opened pricing page,web,duplicate_event
,2026-06-19T00:38:55,5467,evt_009889,,web,invalid_event_type
remove_from_cart,,6441,evt_009890,removed item from cart,web,missing_timestamp
scroll,2026-06-24T08:29:53,,evt_009896,"slow scroll, reading carefully",,missing_user_id
page_view,2026-06-16T01:03:24,1938,,viewed product page,email,missing_event_id
scroll,2026-06-16T03:44:39,,evt_009900,fast scroll through page,mobile_ios,missing_user_id
add_to_cart,2026-06-19T07:02:21,7992,evt_009907,add to cart clicked,hsearch,duplicate_event
,2026-06-26T04:12:05,3222,evt_009910,autoscroll triggered,mobile_ios,missing_event_type
page_view,,3328,,viewed product page,mobile_ios,missing_timestamp;missing_event_id
scroll,2026-06-16T19:02:44,,,scroll spam,desktop_app,missing_user_id;missing_event_id
add_to_cart,2026-06-23T08:39:52,2791,,,web,missing_event_id
remove_from_cart,2026-06-19T12:37:54,4711,,remove clicked,web,missing_event_id
